Company: 100 Al Sultan Industrial Cement,,,,,,,,,,,,,,,,,,
Production orders,,,,,,,,,,,,,,,,,,
Parent project,Production orders,Description,Item code,Item description,Planning,Actual,Unit,Selection code,Warehouse,Cost center,Person,Status,Start date,End date,Attachment,Note,Overdue,Position number
,,,AG2-5,Aggregate 2-5 mm.,0.00000000,0.00000000,Ton,,1,,User -  SHAHID SHAHID,,1/15/2024,1/15/2024,No,No,,0
,,,AG3/16,Aggregate 3/16,"32,400.00000000","32,400.00000000",kg,,1,001CC001,User -  SHAHID SHAHID,,1/15/2024,1/15/2024,No,No,,0
,,,AG3/8,Aggregate 3/8,"16,200.00000000","16,200.00000000",kg,,1,001CC001,User -  SHAHID SHAHID,,1/15/2024,1/15/2024,No,No,,0
,,,AGDS01,Sand,"5,400.00000000","5,400.00000000",kg,,1,001CC001,User -  SHAHID SHAHID,,1/15/2024,1/15/2024,No,No,,0
,,,CEM03,O.P.C (Bulk) CEMENT,"12,420.00000000","12,420.00000000",kg,,1,001CC001,User -  SHAHID SHAHID,,1/15/2024,1/15/2024,No,No,,0
,,,STS01,Strapping Steel (black),486.00000000,486.00000000,kg,,1,001CC001,User -  SHAHID SHAHID,,1/15/2024,1/15/2024,No,No,,0
,,,,,,,,,,,,,,,,,,
,PR0600067113,Plant-02 Night Shift,LALO8WT100,Square 30x30/8cm/White,280.80000000,280.80000000,M2,,1,,User -  SHAHID SHAHID,Completed,1/15/2024,1/15/2024,No,No,0,
,,Standard,,,"43,383.60000000","43,383.60000000",,,,,,,,,,,,
,,,AG0-3,Aggregate 0-3,"8,424.00000000","8,424.00000000",kg,,1,001CC001,User -  SHAHID SHAHID,,1/15/2024,1/15/2024,No,No,,0
,,,AG2-5,Aggregate 2-5 mm.,0.00000000,0.00000000,Ton,,1,,User -  SHAHID SHAHID,,1/15/2024,1/15/2024,No,No,,0
,,,AG3/16,Aggregate 3/16,"16,848.00000000","16,848.00000000",kg,,1,001CC001,User -  SHAHID SHAHID,,1/15/2024,1/15/2024,No,No,,0
,,,AG3/8,Aggregate 3/8,"8,424.00000000","8,424.00000000",kg,,1,001CC001,User -  SHAHID SHAHID,,1/15/2024,1/15/2024,No,No,,0
,,,AGDS01,Sand,"2,808.00000000","2,808.00000000",kg,,1,001CC001,User -  SHAHID SHAHID,,1/15/2024,1/15/2024,No,No,,0
,,,CEM03,O.P.C (Bulk) CEMENT,"6,458.40000000","6,458.40000000",kg,,1,001CC001,User -  SHAHID SHAHID,,1/15/2024,1/15/2024,No,No,,0
,,,PWE01,Pigment White,168.48000000,168.48000000,kg,,1,001CC001,User -  SHAHID SHAHID,,1/15/2024,1/15/2024,No,No,,0
,,,STS01,Strapping Steel (black),252.72000000,252.72000000,kg,,1,001CC001,User -  SHAHID SHAHID,,1/15/2024,1/15/2024,No,No,,0
,,,,,,,,,,,,,,,,,,
,PR0600067114,Plant-02 Night Shift,LAS08WT100,Square 10x10/8cm/White,352.00000000,352.00000000,M2,,1,,User -  SHAHID SHAHID,Completed,1/15/2024,1/15/2024,No,No,0,
,,Standard,,,"54,172.80000000","54,172.80000000",,,,,,,,,,,,
,,,AG0-3,Aggregate 0-3,"10,560.00000000","10,560.00000000",kg,,1,001CC001,User -  SHAHID SHAHID,,1/15/2024,1/15/2024,No,No,,0
,,,AG2-5,Aggregate 2-5 mm.,0.00000000,0.00000000,Ton,,1,,User -  SHAHID SHAHID,,1/15/2024,1/15/2024,No,No,,0
,,,AG3/16,Aggregate 3/16,"21,120.00000000","21,120.00000000",kg,,1,001CC001,User -  SHAHID SHAHID,,1/15/2024,1/15/2024,No,No,,0
,,,AG3/8,Aggregate 3/8,"10,560.00000000","10,560.00000000",kg,,1,001CC001,User -  SHAHID SHAHID,,1/15/2024,1/15/2024,No,No,,0
,,,AGDS01,Sand,"3,520.00000000","3,520.00000000",kg,,1,001CC001,User -  SHAHID SHAHID,,1/15/2024,1/15/2024,No,No,,0
,,,CEM03,O.P.C (Bulk) CEMENT,"8,096.00000000","8,096.00000000",kg,,1,001CC001,User -  SHAHID SHAHID,,1/15/2024,1/15/2024,No,No,,0
,,,STS01,Strapping Steel (black),316.80000000,316.80000000,kg,,1,001CC001,User -  SHAHID SHAHID,,1/15/2024,1/15/2024,No,No,,0
,,,,,,,,,,,,,,,,,,
,PR0600067115,Plant-02 Night Shift,REC60X30X8YW10,Rectangle 60x30/8cm/Yellow,183.60000000,183.60000000,M2,,1,,User -  SHAHID SHAHID,Completed,1/15/2024,1/15/2024,No,No,0,
,,Standard,,,"28,256.04000000","28,256.04000000",,,,,,,,,,,,
,,,AG0-3,Aggregate 0-3,"5,508.00000000","5,508.00000000",kg,,1,001CC001,User -  SHAHID SHAHID,,1/15/2024,1/15/2024,No,No,,0
,,,AG2-5,Aggregate 2-5 mm.,0.00000000,0.00000000,Ton,,1,,User -  SHAHID SHAHID,,1/15/2024,1/15/2024,No,No,,0
,,,AG3/16,Aggregate 3/16,"11,016.00000000","11,016.00000000",kg,,1,001CC001,User -  SHAHID SHAHID,,1/15/2024,1/15/2024,No,No,,0
,,,AG3/8,Aggregate 3/8,"5,508.00000000","5,508.00000000",kg,,1,001CC001,User -  SHAHID SHAHID,,1/15/2024,1/15/2024,No,No,,0
,,,AGDS01,Sand,"1,836.00000000","1,836.00000000",kg,,1,001CC001,User -  SHAHID SHAHID,,1/15/2024,1/15/2024,No,No,,0
,,,CEM03,O.P.C (Bulk) CEMENT,"4,222.80000000","4,222.80000000",kg,,1,001CC001,User -  SHAHID SHAHID,,1/15/2024,1/15/2024,No,No,,0
,,,STS01,Strapping Steel (black),165.24000000,165.24000000,kg,,1,001CC001,User -  SHAHID SHAHID,,1/15/2024,1/15/2024,No,No,,0
,,,,,,,,,,,,,,,,,,
,PR0600067116,Plant-02 Night Shift,LALSO6BK100,Rectangle 60x40/6cm/Black,115.20000000,115.20000000,M2,,1,,User -  SHAHID SHAHID,Completed,1/15/2024,1/15/2024,No,No,0,
,,Standard,,,"17,729.28000000","17,729.28000000",,,,,,,,,,,,
,,,AG0-3,Aggregate 0-3,"3,456.00000000","3,456.00000000",kg,,1,001CC001,User -  SHAHID SHAHID,,1/15/2024,1/15/2024,No,No,,0
,,,AG2-5,Aggregate 2-5 mm.,0.00000000,0.00000000,Ton,,1,,User -  SHAHID SHAHID,,1/15/2024,1/15/2024,No,No,,0
,,,AG3/16,Aggregate 3/16,"6,912.00000000","6,912.00000000",kg,,1,001CC001,User -  SHAHID SHAHID,,1/15/2024,1/15/2024,No,No,,0
,,,AG3/8,Aggregate 3/8,"3,456.00000000","3,456.00000000",kg,,1,001CC001,User -  SHAHID SHAHID,,1/15/2024,1/15/2024,No,No,,0
,,,AGDS01,Sand,"1,152.00000000","1,152.00000000",kg,,1,001CC001,User -  SHAHID SHAHID,,1/15/2024,1/15/2024,No,No,,0
,,,CEM03,O.P.C (Bulk) CEMENT,"2,649.60000000","2,649.60000000",kg,,1,001CC001,User -  SHAHID SHAHID,,1/15/2024,1/15/2024,No,No,,0
,,,STS01,Strapping Steel (black),103.68000000,103.68000000,kg,,1,001CC001,User -  SHAHID SHAHID,,1/15/2024,1/15/2024,No,No,,0
,,,,,,,,,,,,,,,,,,
,PR0600067117,Plant-03 Day Shift,SQ40X40X8GY10,Square 40x40/8cm/Grey,288.00000000,288.00000000,M2,,1,,User -  SHAHID SHAHID,Completed,1/15/2024,1/15/2024,No,No,0,
,,Standard,,,"44,579.23200000","44,579.23200000",,,,,,,,,,,,
,,,AG0-3,Aggregate 0-3,"8,640.00000000","8,640.00000000",kg,,1,001CC001,User -  SHAHID SHAHID,,1/15/2024,1/15/2024,No,No,,0
,,,AG2-5,Aggregate 2-5 mm.,0.00000000,0.00000000,Ton,,1,,User -  SHAHID SHAHID,,1/15/2024,1/15/2024,No,No,,0
,,,AG3/16,Aggregate 3/16,"17,280.00000000","17,280.00000000",kg,,1,001CC001,User -  SHAHID SHAHID,,1/15/2024,1/15/2024,No,No,,0
,,,AG3/8,Aggregate 3/8,"8,640.00000000","8,640.00000000",kg,,1,001CC001,User -  SHAHID SHAHID,,1/15/2024,1/15/2024,No,No,,0
,,,AGDS01,Sand,"2,880.00000000","2,880.00000000",kg,,1,001CC001,User -  SHAHID SHAHID,,1/15/2024,1/15/2024,No,No,,0
,,,CEM03,O.P.C (Bulk) CEMENT,"6,624.00000000","6,624.00000000",kg,,1,001CC001,User -  SHAHID SHAHID,,1/15/2024,1/15/2024,No,No,,0
,,,PBK01,Pigment Black,256.03200000,256.03200000,kg,,1,001CC001,User -  SHAHID SHAHID,,1/15/2024,1/15/2024,No,No,,0
,,,STS01,Strapping Steel (black),259.20000000,259.20000000,kg,,1,001CC001,User -  SHAHID SHAHID,,1/15/2024,1/15/2024,No,No,,0
,,,,,,,,,,,,,,,,,,
,PR0600067118,TopWerk,LALL08WTSBCC100,Rectangle 60x40/8cm/White/ShotBlast-Curl-Coat,48.00000000,44.00000000,M2,,1,,User -  SHAHID SHAHID,Completed,1/15/2024,1/15/2024,No,No,0,
,,Standard,,,"7,387.20000000","6,771.60000000",,,,,,,,,,,,
,,,AG0-3,Aggregate 0-3,"1,440.00000000","1,320.00000000",kg,,1,001CC001,User -  SHAHID SHAHID,,1/15/2024,1/15/2024,No,No,,0
,,,AG2-5,Aggregate 2-5 mm.,0.00000000,0.00000000,Ton,,1,,User -  SHAHID SHAHID,,1/15/2024,1/15/2024,No,No,,0
,,,AG3/16,Aggregate 3/16,"2,880.00000000","2,640.00000000",kg,,1,001CC001,User -  SHAHID SHAHID,,1/15/2024,1/15/2024,No,No,,0
,,,AG3/8,Aggregate 3/8,"1,440.00000000","1,320.00000000",kg,,1,001CC001,User -  SHAHID SHAHID,,1/15/2024,1/15/2024,No,No,,0
,,,AGDS01,Sand,480.00000000,440.00000000,kg,,1,001CC001,User -  SHAHID SHAHID,,1/15/2024,1/15/2024,No,No,,0
,,,CEM03,O.P.C (Bulk) CEMENT,"1,104.00000000","1,012.00000000",kg,,1,001CC001,User -  SHAHID SHAHID,,1/15/2024,1/15/2024,No,No,,0
,,,STS01,Strapping Steel (black),43.20000000,39.60000000,kg,,1,001CC001,User -  SHAHID SHAHID,,1/15/2024,1/15/2024,No,No,,0
,,,,,,,,,,,,,,,,,,
,PR0600067119,TopWerk,REC60X40X8GY10SB,Rectangle 60x40/8cm/Grey/ShotBlast,187.00000000,167.00000000,M2,,1,,User -  SHAHID SHAHID,Completed,1/15/2024,1/15/2024,No,No,0,
,,Standard,,,"28,779.30000000","25,701.30000000",,,,,,,,,,,,
,,,AG0-3,Aggregate 0-3,"5,610.00000000","5,010.00000000",kg,,1,001CC001,User -  SHAHID SHAHID,,1/15/2024,1/15/2024,No,No,,0
,,,AG2-5,Aggregate 2-5 mm.,0.00000000,0.00000000,Ton,,1,,User -  SHAHID SHAHID,,1/15/2024,1/15/2024,No,No,,0
,,,AG3/16,Aggregate 3/16,"11,220.00000000","10,020.00000000",kg,,1,001CC001,User -  SHAHID SHAHID,,1/15/2024,1/15/2024,No,No,,0
,,,AG3/8,Aggregate 3/8,"5,610.00000000","5,010.00000000",kg,,1,001CC001,User -  SHAHID SHAHID,,1/15/2024,1/15/2024,No,No,,0
,,,AGDS01,Sand,"1,870.00000000","1,670.00000000",kg,,1,001CC001,User -  SHAHID SHAHID,,1/15/2024,1/15/2024,No,No,,0
,,,CEM03,O.P.C (Bulk) CEMENT,"4,301.00000000","3,841.00000000",kg,,1,001CC001,User -  SHAHID SHAHID,,1/15/2024,1/15/2024,No,No,,0
,,,STS01,Strapping Steel (black),168.30000000,150.30000000,kg,,1,001CC001,User -  SHAHID SHAHID,,1/15/2024,1/15/2024,No,No,,0
,,,,,,,,,,,,,,,,,,
,PR0600067120,Kerbstone,K10CH60-004,Kerbstone 60x30x15 10ch,"1,115.00000000","1,115.00000000",Nos,,1,,User -  SHAHID SHAHID,Completed,1/18/2024,1/18/2024,No,No,0,
,,Standard,,,"74,000.32000000","74,000.32000000",,,,,,,,,,,,
,,,AG0-3,Aggregate 0-3,"15,476.20000000","15,476.20000000",kg,,1,001CC001,User -  SHAHID SHAHID,,1/18/2024,1/18/2024,No,No,,0
,,,AG3/16,Aggregate 3/16,"10,840.03000000","10,840.03000000",kg,,1,001CC001,User -  SHAHID SHAHID,,1/18/2024,1/18/2024,No,No,,0
,,,AG3/4,Aggregate 3/4,"27,875.00000000","27,875.00000000",kg,,1,001CC001,User -  SHAHID SHAHID,,1/18/2024,1/18/2024,No,No,,0
,,,AG3/8,Aggregate 3/8,"3,088.55000000","3,088.55000000",kg,,1,001CC001,User -  SHAHID SHAHID,,1/18/2024,1/18/2024,No,No,,0
,,,AGDS01,Sand,"7,742.56000000","7,742.56000000",kg,,1,001CC001,User -  SHAHID SHAHID,,1/18/2024,1/18/2024,No,No,,0
,,,CEM03,O.P.C (Bulk) CEMENT,"8,920.00000000","8,920.00000000",kg,,1,001CC001,User -  SHAHID SHAHID,,1/18/2024,1/18/2024,No,No,,0
,,,FP300X600,FP300X600,28.99000000,28.99000000,kg,,1,001CC001,User -  SHAHID SHAHID,,1/18/2024,1/18/2024,No,No,,0
,,,FP315X600,FP315X600,28.99000000,28.99000000,kg,,1,001CC001,User -  SHAHID SHAHID,,1/18/2024,1/18/2024,No,No,,0
,,,,,,,,,,,,,,,,,,
,PR0600067121,Kerbstone,KBN91-003,Kerbstone 91.5x20x10 B/N,830.00000000,830.00000000,Nos,,1,,User -  SHAHID SHAHID,Completed,1/18/2024,1/18/2024,No,No,0,
,,Standard,,,"79,734.78000000","79,734.78000000",,,,,,,,,,,,
,,,AG0-3,Aggregate 0-3,"16,600.00000000","16,600.00000000",kg,,1,001CC001,User -  SHAHID SHAHID,,1/18/2024,1/18/2024,No,No,,0
,,,AG3/16,Aggregate 3/16,"11,620.00000000","11,620.00000000",kg,,1,001CC001,User -  SHAHID SHAHID,,1/18/2024,1/18/2024,No,No,,0
,,,AG3/4,Aggregate 3/4,"29,880.00000000","29,880.00000000",kg,,1,001CC001,User -  SHAHID SHAHID,,1/18/2024,1/18/2024,No,No,,0
,,,AG3/8,Aggregate 3/8,"3,320.00000000","3,320.00000000",kg,,1,001CC001,User -  SHAHID SHAHID,,1/18/2024,1/18/2024,No,No,,0
,,,AGDS01,Sand,"8,300.00000000","8,300.00000000",kg,,1,001CC001,User -  SHAHID SHAHID,,1/18/2024,1/18/2024,No,No,,0
,,,CEM03,O.P.C (Bulk) CEMENT,"9,960.00000000","9,960.00000000",kg,,1,001CC001,User -  SHAHID SHAHID,,1/18/2024,1/18/2024,No,No,,0
,,,FP200X915,FP200X915,27.39000000,27.39000000,kg,,1,001CC001,User -  SHAHID SHAHID,,1/18/2024,1/18/2024,No,No,,0
,,,FP210X915,FP210X915,27.39000000,27.39000000,kg,,1,001CC001,User -  SHAHID SHAHID,,1/18/2024,1/18/2024,No,No,,0
,,,,,,,,,,,,,,,,,,
,PR0600067122,Kerbstone,KBN60-004,Kerbstone 60x30x15 B/N,"1,155.00000000","1,155.00000000",Nos,,1,,User -  SHAHID SHAHID,Completed,1/18/2024,1/18/2024,No,No,0,
,,Standard,,,"78,576.96000000","78,576.96000000",,,,,,,,,,,,
,,,AG0-3,Aggregate 0-3,"16,493.40000000","16,493.40000000",kg,,1,001CC001,User -  SHAHID SHAHID,,1/18/2024,1/18/2024,No,No,,0
,,,AG3/16,Aggregate 3/16,"11,550.00000000","11,550.00000000",kg,,1,001CC001,User -  SHAHID SHAHID,,1/18/2024,1/18/2024,No,No,,0
,,,AG3/4,Aggregate 3/4,"29,695.05000000","29,695.05000000",kg,,1,001CC001,User -  SHAHID SHAHID,,1/18/2024,1/18/2024,No,No,,0
,,,AG3/8,Aggregate 3/8,"3,291.75000000","3,291.75000000",kg,,1,001CC001,User -  SHAHID SHAHID,,1/18/2024,1/18/2024,No,No,,0
,,,AGDS01,Sand,"8,246.70000000","8,246.70000000",kg,,1,001CC001,User -  SHAHID SHAHID,,1/18/2024,1/18/2024,No,No,,0
,,,CEM03,O.P.C (Bulk) CEMENT,"9,240.00000000","9,240.00000000",kg,,1,001CC001,User -  SHAHID SHAHID,,1/18/2024,1/18/2024,No,No,,0
,,,FP300X600,FP300X600,30.03000000,30.03000000,kg,,1,001CC001,User -  SHAHID SHAHID,,1/18/2024,1/18/2024,No,No,,0
,,,FP310X600,FP310X600,30.03000000,30.03000000,kg,,1,001CC001,User -  SHAHID SHAHID,,1/18/2024,1/18/2024,No,No,,0
,,,,,,,,,,,,,,,,,,
,PR0600067123,Kerbstone,K15CH60-001,Kerbstone 60x35x20 15ch,500.00000000,500.00000000,Nos,,1,,User -  SHAHID SHAHID,Completed,1/18/2024,1/18/2024,No,No,0,
,,Standard,,,"54,747.00000000","54,747.00000000",,,,,,,,,,,,
,,,AG0-3,Aggregate 0-3,"11,360.00000000","11,360.00000000",kg,,1,001CC001,User -  SHAHID SHAHID,,1/18/2024,1/18/2024,No,No,,0
,,,AG3/16,Aggregate 3/16,"7,950.00000000","7,950.00000000",kg,,1,001CC001,User -  SHAHID SHAHID,,1/18/2024,1/18/2024,No,No,,0
,,,AG3/4,Aggregate 3/4,"20,454.50000000","20,454.50000000",kg,,1,001CC001,User -  SHAHID SHAHID,,1/18/2024,1/18/2024,No,No,,0
,,,AG3/8,Aggregate 3/8,"2,270.00000000","2,270.00000000",kg,,1,001CC001,User -  SHAHID SHAHID,,1/18/2024,1/18/2024,No,No,,0
,,,AGDS01,Sand,"5,681.50000000","5,681.50000000",kg,,1,001CC001,User -  SHAHID SHAHID,,1/18/2024,1/18/2024,No,No,,0
,,,CEM03,O.P.C (Bulk) CEMENT,"7,000.00000000","7,000.00000000",kg,,1,001CC001,User -  SHAHID SHAHID,,1/18/2024,1/18/2024,No,No,,0
,,,FP350X600,FP350X600,15.50000000,15.50000000,kg,,1,001CC001,User -  SHAHID SHAHID,,1/18/2024,1/18/2024,No,No,,0
,,,FP365X600,FP365X600,15.50000000,15.50000000,kg,,1,001CC001,User -  SHAHID SHAHID,,1/18/2024,1/18/2024,No,No,,0
,,,,,,,,,,,,,,,,,,
,PR0600067124,Plant-01 Day Shift,UNSO6RD100,Uni Starter/6cm/Red,"1,161.00000000","1,161.00000000",M2,,1,,User -  SHAHID SHAHID,Completed,1/18/2024,3/19/2028,No,No,0,
,,Standard,,,"179,403.52500000","179,403.52500000",,,,,,,,,,,,
,,,AG0-3,Aggregate 0-3,"34,830.00000000","34,830.00000000",kg,,1,001CC001,User -  SHAHID SHAHID,,1/18/2024,1/18/2024,No,No,,0
,,,AG2-5,Aggregate 2-5 mm.,0.00000000,0.00000000,Ton,,1,,User -  SHAHID SHAHID,,1/18/2024,1/18/2024,No,No,,0
,,,AG3/16,Aggregate 3/16,"69,660.00000000","69,660.00000000",kg,,1,001CC001,User -  SHAHID SHAHID,,1/18/2024,1/18/2024,No,No,,0
,,,AG3/8,Aggregate 3/8,"34,830.00000000","34,830.00000000",kg,,1,001CC001,User -  SHAHID SHAHID,,1/18/2024,1/18/2024,No,No,,0
,,,AGDS01,Sand,"11,610.00000000","11,610.00000000",kg,,1,001CC001,User -  SHAHID SHAHID,,1/18/2024,1/18/2024,No,No,,0
,,,CEM03,O.P.C (Bulk) CEMENT,"26,703.00000000","26,703.00000000",kg,,1,001CC001,User -  SHAHID SHAHID,,1/18/2024,1/18/2024,No,No,,0
,,,PRD01,Pigment Red,725.62500000,725.62500000,kg,,1,001CC001,User -  SHAHID SHAHID,,1/18/2024,1/18/2024,No,No,,0
,,,STS01,Strapping Steel (black),"1,044.90000000","1,044.90000000",kg,,1,001CC001,User -  SHAHID SHAHID,,1/18/2024,1/18/2024,No,No,,0
,,,,,,,,,,,,,,,,,,
,PR0600067125,Plant-01 Day Shift,UNBSO8RD100,Uni Block/8cm/Red/Single Mix,428.54000000,428.54000000,M2,,1,,User -  SHAHID SHAHID,Completed,1/18/2024,3/24/2031,No,No,0,
,,Standard,,,"90,904.90458000","73,763.30458000",,,,,,,,,,,,
,,,AG0-3,Aggregate 0-3,"17,141.60000000",0.00000000,kg,,1,,User -  SHAHID SHAHID,,1/18/2024,1/18/2024,No,No,,0
,,,AG2-5,Aggregate 2-5 mm.,0.00000000,0.00000000,Ton,,1,,User -  SHAHID SHAHID,,1/18/2024,1/18/2024,No,No,,0
,,,AG3/16,Aggregate 3/16,"34,283.20000000","34,283.20000000",kg,,1,001CC001,User -  SHAHID SHAHID,,1/18/2024,1/18/2024,No,No,,0
,,,AG3/8,Aggregate 3/8,"17,141.60000000","17,141.60000000",kg,,1,001CC001,User -  SHAHID SHAHID,,1/18/2024,1/18/2024,No,No,,0
,,,AGDS01,Sand,"5,713.72382000","5,713.72382000",kg,,1,001CC001,User -  SHAHID SHAHID,,1/18/2024,1/18/2024,No,No,,0
,,,CEM03,O.P.C (Bulk) CEMENT,"15,855.98000000","15,855.98000000",kg,,1,001CC001,User -  SHAHID SHAHID,,1/18/2024,1/18/2024,No,No,,0
,,,PRD01,Pigment Red,580.24316000,580.24316000,kg,,1,001CC001,User -  SHAHID SHAHID,,1/18/2024,1/18/2024,No,No,,0
,,,STS01,Strapping Steel (black),188.55760000,188.55760000,kg,,1,001CC001,User -  SHAHID SHAHID,,1/18/2024,1/18/2024,No,No,,0
,,,,,,,,,,,,,,,,,,
,PR0600067126,Plant-01 Night Shift,UNBO6GR100,Uni Block/6cm/Grey,"1,210.75000000","1,210.75000000",M2,,1,,User -  SHAHID SHAHID,Completed,1/18/2024,7/20/2027,No,No,0,
,,Standard,,,"192,388.17500000","192,388.17500000",,,,,,,,,,,,
,,,AG0-3,Aggregate 0-3,"36,322.50000000","36,322.50000000",kg,,1,001CC001,User -  SHAHID SHAHID,,1/18/2024,1/18/2024,No,No,,0
,,,AG2-5,Aggregate 2-5 mm.,0.00000000,0.00000000,Ton,,1,,User -  SHAHID SHAHID,,1/18/2024,1/18/2024,No,No,,0
,,,AG3/16,Aggregate 3/16,"72,645.00000000","72,645.00000000",kg,,1,001CC001,User -  SHAHID SHAHID,,1/18/2024,1/18/2024,No,No,,0
,,,AG3/8,Aggregate 3/8,"36,322.50000000","36,322.50000000",kg,,1,001CC001,User -  SHAHID SHAHID,,1/18/2024,1/18/2024,No,No,,0
,,,AGDS01,Sand,"12,107.50000000","12,107.50000000",kg,,1,001CC001,User -  SHAHID SHAHID,,1/18/2024,1/18/2024,No,No,,0
,,,CEM03,O.P.C (Bulk) CEMENT,"33,901.00000000","33,901.00000000",kg,,1,001CC001,User -  SHAHID SHAHID,,1/18/2024,1/18/2024,No,No,,0
,,,STS01,Strapping Steel (black),"1,089.67500000","1,089.67500000",kg,,1,001CC001,User -  SHAHID SHAHID,,1/18/2024,1/18/2024,No,No,,0
,,,,,,,,,,,,,,,,,,
,PR0600067127,Plant-02 Day Shift,QUXO6RD100,I-Shape/6cm/Red,359.58000000,359.58000000,M2,,1,,User -  SHAHID SHAHID,Completed,1/18/2024,1/2/2028,No,No,0,
,,Standard,,,"55,564.09950000","55,564.09950000",,,,,,,,,,,,
,,,AG0-3,Aggregate 0-3,"10,787.40000000","10,787.40000000",kg,,1,001CC001,User -  SHAHID SHAHID,,1/18/2024,1/18/2024,No,No,,0
,,,AG2-5,Aggregate 2-5 mm.,0.00000000,0.00000000,Ton,,1,,User -  SHAHID SHAHID,,1/18/2024,1/18/2024,No,No,,0
,,,AG3/16,Aggregate 3/16,"21,574.80000000","21,574.80000000",kg,,1,001CC001,User -  SHAHID SHAHID,,1/18/2024,1/18/2024,No,No,,0
,,,AG3/8,Aggregate 3/8,"10,787.40000000","10,787.40000000",kg,,1,001CC001,User -  SHAHID SHAHID,,1/18/2024,1/18/2024,No,No,,0
,,,AGDS01,Sand,"3,595.80000000","3,595.80000000",kg,,1,001CC001,User -  SHAHID SHAHID,,1/18/2024,1/18/2024,No,No,,0
,,,CEM03,O.P.C (Bulk) CEMENT,"8,270.34000000","8,270.34000000",kg,,1,001CC001,User -  SHAHID SHAHID,,1/18/2024,1/18/2024,No,No,,0
,,,PRD01,Pigment Red,224.73750000,224.73750000,kg,,1,001CC001,User -  SHAHID SHAHID,,1/18/2024,1/18/2024,No,No,,0
,,,STS01,Strapping Steel (black),323.62200000,323.62200000,kg,,1,001CC001,User -  SHAHID SHAHID,,1/18/2024,1/18/2024,No,No,,0
,,,,,,,,,,,,,,,,,,
,PR0600067128,Plant-02 Day Shift,QUCO6YW100,Square 8x8/6cm/Yellow,438.00000000,438.00000000,M2,,1,,User -  SHAHID SHAHID,Completed,1/18/2024,1/18/2024,No,No,0,
,,Standard,,,"67,795.39200000","67,795.39200000",,,,,,,,,,,,
,,,AG0-3,Aggregate 0-3,"13,140.00000000","13,140.00000000",kg,,1,001CC001,User -  SHAHID SHAHID,,1/18/2024,1/18/2024,No,No,,0
,,,AG2-5,Aggregate 2-5 mm.,0.00000000,0.00000000,Ton,,1,,User -  SHAHID SHAHID,,1/18/2024,1/18/2024,No,No,,0
,,,AG3/16,Aggregate 3/16,"26,280.00000000","26,280.00000000",kg,,1,001CC001,User -  SHAHID SHAHID,,1/18/2024,1/18/2024,No,No,,0
,,,AG3/8,Aggregate 3/8,"13,140.00000000","13,140.00000000",kg,,1,001CC001,User -  SHAHID SHAHID,,1/18/2024,1/18/2024,No,No,,0
,,,AGDS01,Sand,"4,380.00000000","4,380.00000000",kg,,1,001CC001,User -  SHAHID SHAHID,,1/18/2024,1/18/2024,No,No,,0
,,,CEM03,O.P.C (Bulk) CEMENT,"10,074.00000000","10,074.00000000",kg,,1,001CC001,User -  SHAHID SHAHID,,1/18/2024,1/18/2024,No,No,,0
,,,PYW01,Pigment Yellow,387.19200000,387.19200000,kg,,1,001CC001,User -  SHAHID SHAHID,,1/18/2024,1/18/2024,No,No,,0
,,,STS01,Strapping Steel (black),394.20000000,394.20000000,kg,,1,001CC001,User -  SHAHID SHAHID,,1/18/2024,1/18/2024,No,No,,0
,,,,,,,,,,,,,,,,,,
,PR0600067129,Plant-02 Day Shift,RECO8YW100,Rectangle 20x10/8cm/Yellow,424.80000000,424.80000000,M2,,1,,User -  SHAHID SHAHID,Completed,1/18/2024,5/24/2028,No,No,0,
,,Standard,,,"89,949.27600000","72,957.27600000",,,,,,,,,,,,
,,,AG0-3,Aggregate 0-3,"16,992.00000000",0.00000000,kg,,1,,User -  SHAHID SHAHID,,1/18/2024,1/18/2024,No,No,,0
,,,AG2-5,Aggregate 2-5 mm.,0.00000000,0.00000000,Ton,,1,,User -  SHAHID SHAHID,,1/18/2024,1/18/2024,No,No,,0
,,,AG3/16,Aggregate 3/16,"33,984.00000000","33,984.00000000",kg,,1,001CC001,User -  SHAHID SHAHID,,1/18/2024,1/18/2024,No,No,,0
,,,AG3/8,Aggregate 3/8,"16,992.00000000","16,992.00000000",kg,,1,001CC001,User -  SHAHID SHAHID,,1/18/2024,1/18/2024,No,No,,0
,,,AGDS01,Sand,"5,663.85840000","5,663.85840000",kg,,1,001CC001,User -  SHAHID SHAHID,,1/18/2024,1/18/2024,No,No,,0
,,,CEM03,O.P.C (Bulk) CEMENT,"15,717.60000000","15,717.60000000",kg,,1,001CC001,User -  SHAHID SHAHID,,1/18/2024,1/18/2024,No,No,,0
,,,PYW01,Pigment Yellow,553.08960000,553.08960000,kg,,1,001CC001,User -  SHAHID SHAHID,,1/18/2024,1/18/2024,No,No,,0
,,,STS01,Strapping Steel (black),46.72800000,46.72800000,kg,,1,001CC001,User -  SHAHID SHAHID,,1/18/2024,1/18/2024,No,No,,0
,,,,,,,,,,,,,,,,,,
,PR0600067130,Plant-02 Night Shift,RECO8YW100,Rectangle 20x10/8cm/Yellow,624.00000000,624.00000000,M2,,1,,User -  SHAHID SHAHID,Completed,1/18/2024,5/24/2028,No,No,0,
